idx,dataset_index,miou_no_bg,adj_f1,compact_gt,compact_pred,num_inst_gt,num_inst_pred,boundary_violation_rate,expected_room_count,gt_room_count_combined,target_count_matches_gt,predicted_room_count,room_count_error
114,646,0.23749803857851035,0.6,0.7303163668759793,0.6336330840012462,10,19,0.07878415090471065,8,8,1,11,3
115,1167,0.15909447697238477,0.0,0.6866587725613148,0.5982727295519212,6,16,0.1110364199457422,4,4,1,1,3
116,1513,0.29600673204387773,0.0,0.7477200505684802,0.5973297049839514,3,8,0.06927840990926112,3,3,1,3,0
117,1000,0.27750389163542505,0.5454545454545454,0.7126642165786528,0.5210351661728637,5,12,0.06187578027465668,3,3,1,1,2
118,281,0.21653432627266475,0.3333333333333333,0.6868502817958871,0.6140116902852906,6,6,0.08104886769964244,3,3,1,2,1
119,1429,0.37669176198808774,0.5,0.47146203438013917,0.5098837421005858,7,8,0.11469738698193055,6,6,1,3,3
120,542,0.24075978503601347,0.0,0.7809669795224778,0.5997311892598901,7,7,0.19530939446137538,7,7,1,1,6
121,3691,0.1923629500209536,0.5454545454545454,0.5814110338447529,0.6132076136849928,6,15,0.32852985021651165,4,4,1,2,2
122,2072,0.1678371656303662,0.0,0.6432778463347107,0.6720320718387958,3,7,0.09170533820953318,3,3,1,2,1
123,873,0.20330848697327042,0.0,0.6856993697524773,0.591950985645097,7,9,0.1332102797103507,7,7,1,4,3
124,2202,0.5508031059911164,0.4,0.7439528531635295,0.621927530816233,13,14,0.08625210455135106,11,11,1,10,1
125,300,0.5427491528399435,0.2,0.7473130224459458,0.5447489193922489,7,7,0.07840850181441161,4,4,1,2,2
126,409,0.2614279320573255,0.33333333333333337,0.6582031052583375,0.5097360289542139,13,25,0.09611489596759344,11,11,1,3,8
127,2306,0.23601094992366028,0.0,0.7619339441749007,0.6329266851449834,4,7,0.17920353982300885,4,4,1,1,3
128,2544,0.18594594047792917,0.25,0.7693234948022066,0.3569258964876964,6,5,0.14980817816038178,3,3,1,1,2
129,1877,0.13152671855431758,0.0,0.7604475224077061,0.5802523622612594,3,9,0.19222752327574227,3,3,1,2,1
130,38,0.4193660167237711,0.6666666666666665,0.7777916434643595,0.5299341919916271,7,7,0.1440888812628689,5,5,1,3,2
131,297,0.366862889827588,0.15384615384615385,0.7624008079147002,0.5914193602279687,8,19,0.07782518232067422,6,6,1,1,5
132,3079,0.2742252426021859,0.0,0.7138635387612778,0.5835478255891111,5,15,0.05102523497110421,5,5,1,3,2
133,3343,0.29862859264164215,0.0,0.6784152047163815,0.4506815218951186,5,7,0.18571357558284038,5,5,1,1,4
134,1872,0.17622334200438836,0.0,0.49651359170823445,0.6159637054464062,5,6,0.39252747252747255,5,5,1,3,2
135,1228,0.46675358698052044,0.0,0.7738668713584603,0.5854046109753759,7,20,0.10490273163060847,7,7,1,9,2
136,2643,0.35626693748033383,0.5,0.7083284724754645,0.42469368949026154,6,4,0.11592842475799355,5,5,1,1,4
137,3496,0.5285067271206147,0.3333333333333333,0.7088494375580032,0.5479204419153935,10,15,0.08815577464019445,7,7,1,7,0
138,536,0.17456140169075032,0.4000000000000001,0.7176104610100648,0.6008562146229499,7,9,0.14103840310158747,4,4,1,1,3
139,1621,0.47943324884075317,0.3076923076923077,0.7191177996216607,0.4903769489699563,9,14,0.11624118591608294,7,7,1,1,6
140,1087,0.2579184822949405,0.0,0.7066406099647637,0.587165621092601,4,11,0.1435804232117357,4,4,1,2,2
141,977,0.2532960279049253,0.0,0.6260671207005729,0.5090259036316876,3,6,0.15828015930795256,3,3,1,1,2
142,1286,0.2072885956014887,0.0,0.7876706756714343,0.6299212413031426,14,22,0.10684251920866356,13,13,1,5,8
143,2933,0.1649954897882272,0.18181818181818182,0.7837843433760247,0.4679752227020933,8,7,0.13248337028824833,5,5,1,2,3
144,2743,0.04734839147240937,0.4,0.6173749329819611,0.5643206377970141,5,5,0.17589338019917986,5,5,1,3,2
145,836,0.2508912767644809,0.0,0.6107902247690058,0.5558295162095601,8,15,0.14785349744821374,6,6,1,12,6
146,1068,0.5701038258887131,0.5714285714285715,0.7720703379914086,0.5631258169186238,6,5,0.11208453757225434,4,4,1,2,2
147,1295,0.3963510301662632,0.28571428571428575,0.6060122940566328,0.5551300863699162,9,6,0.1171262653508076,6,6,1,2,4
148,2141,0.3033905731641891,0.0,0.7366023591919354,0.5959632299914689,7,11,0.1166965393630222,6,6,1,9,3
149,2315,0.1919371837659563,0.0,0.6223851472263525,0.5895844229384578,6,11,0.2416944726534165,6,6,1,2,4
