idx,dataset_index,miou_no_bg,adj_f1,compact_gt,compact_pred,num_inst_gt,num_inst_pred,boundary_violation_rate,expected_room_count,gt_room_count_combined,target_count_matches_gt,predicted_room_count,room_count_error
172,2175,0.2335647690132785,0.33333333333333337,0.6199648279759256,0.6299342744044363,4,10,0.09224857712420188,3,3,1,4,1
173,2059,0.18978844921989654,0.25,0.6182911273227534,0.6034018306039298,8,6,0.20534362700575234,5,5,1,1,4
174,1952,0.6505598002813355,0.4,0.7120333037912623,0.6004862766836442,6,6,0.08740484252870637,4,4,1,3,1
175,2392,0.17047028537729317,0.0,0.5776354815677952,0.6693959501907777,3,6,0.14834829190357596,3,3,1,5,2
176,205,0.15453703322508203,0.5,0.7242421396926876,0.6168898273111834,6,9,0.2120076481835564,5,5,1,7,2
177,234,0.17738968383518236,0.4444444444444444,0.7732020947756291,0.5068200928783815,19,13,0.15407203657584656,16,16,1,3,13
178,1284,0.2799895805685361,0.3636363636363636,0.6340804738597633,0.48012099834499367,10,14,0.10299616006467259,8,8,1,2,6
179,3063,0.18275163339309072,0.0,0.7428208315361169,0.6319589543219245,4,3,0.20202344628231894,4,4,1,2,2
180,249,0.10420358932423619,0.0,0.7140170448888986,0.5892979235008279,4,10,0.10554145516074451,4,4,1,3,1
181,2220,0.44636278677103897,0.2222222222222222,0.7183856993942017,0.6082214451816903,5,9,0.08307038444201172,4,4,1,3,1
182,3013,0.5760534423428024,0.5,0.7186493523654612,0.6252633051276884,7,13,0.06681359748939943,5,5,1,13,8
183,2372,0.6566374366092036,0.2857142857142857,0.763571347097324,0.5505166127885581,7,11,0.0900635148422759,6,6,1,5,1
184,239,0.1253877608118672,0.0,0.6729276961084946,0.5269783028955184,5,8,0.14692215318749022,5,5,1,1,4
185,891,0.27972821293753786,0.25,0.7422619663270577,0.5686044308585317,4,14,0.10675764257195638,3,3,1,4,1
186,1215,0.4490882554250157,0.25,0.7275802122901275,0.5736090668322449,9,7,0.06135329517099662,6,6,1,2,4
187,777,0.39515091625922344,0.4285714285714285,0.7617361015197263,0.5327765578413571,13,15,0.08395012993848482,11,11,1,6,5
188,634,0.2415350281701716,0.0,0.796287042556096,0.5180212408049168,3,5,0.2812220375814905,3,3,1,2,1
189,1993,0.4205295662795422,0.6666666666666666,0.6770765739857799,0.561784627976787,6,8,0.10376656245347625,4,4,1,2,2
190,2942,0.15182145103940753,0.0,0.6070582701241268,0.4440650765791353,7,7,0.17560182173064412,7,7,1,1,6
191,2711,0.150967856120165,0.0,0.6329428702979084,0.45538584155336637,4,5,0.3480774063835134,5,5,1,3,2
192,2276,0.28433960562410404,0.14285714285714285,0.7799711394796741,0.5059326387767682,8,7,0.14737373737373738,7,7,1,1,6
193,3208,0.5082949832414203,0.16666666666666666,0.7867698787171348,0.5923354027440043,12,11,0.0903387703889586,9,9,1,5,4
194,2992,0.2577763754787903,0.0,0.7041147433418228,0.5430217478762389,5,5,0.13834597991875527,5,5,1,2,3
195,2853,0.3572773679565756,0.28571428571428575,0.7343728524249589,0.6786963533832103,5,7,0.11852166525063722,3,3,1,6,3
196,1732,0.4663207317034057,0.0,0.6730809948749905,0.6149428550082883,4,6,0.1562375448385811,4,4,1,2,2
197,1168,0.28926614065261685,0.0,0.7611235515185232,0.6580937339573694,6,5,0.138589508519297,5,5,1,1,4
198,1863,0.2082545220120631,0.28571428571428575,0.6582486056267335,0.48452650555653937,10,10,0.19068609656173832,8,8,1,5,3
199,3215,0.32903713062702095,0.0,0.7774911261709758,0.5063615106131725,5,8,0.11441670239783634,5,5,1,1,4
200,3211,0.3113254914422311,0.0,0.7288813468055968,0.466663546784404,4,5,0.13086637298091042,4,4,1,2,2
201,1086,0.28515544698050166,0.0,0.6855048288690693,0.5128173305724318,5,14,0.11522388059701492,5,5,1,2,3
202,1599,0.08076597889693142,0.0,0.7858325552537438,0.4367569698999225,6,6,0.08822402277455381,4,4,1,1,3
203,8,0.3810420080437189,0.3636363636363636,0.7164845088064671,0.5554793131844618,12,10,0.15237503677792671,10,10,1,2,8
204,1552,0.24164623953386696,0.0,0.7183645655685191,0.5963234212592777,4,15,0.043350981002802866,4,4,1,3,1
205,674,0.35274554588826035,0.0,0.7453555428951126,0.5914105847456235,11,14,0.11598856987345217,9,9,1,8,1
206,240,0.3570590671429949,0.0,0.7245419038780901,0.6263538627872145,9,13,0.19726438962681847,9,9,1,5,4
207,1642,0.2109547759173816,0.5,0.648700102379071,0.5058219835393963,10,19,0.08611012238863182,5,5,1,1,4
208,875,0.3867487252379419,0.0,0.7091901498838012,0.4462499753888027,3,2,0.2927650028042625,3,3,1,1,2
209,1971,0.6781868511063573,0.0,0.7794759513161416,0.6068984378604837,4,4,0.14795562938749263,4,4,1,1,3
210,1989,0.07255355300368525,0.0,0.7363983899636701,0.5255106741367803,3,9,0.1076722079560301,3,3,1,1,2
211,1664,0.4243362056505107,0.0,0.7608622877613829,0.5619474078434862,7,11,0.08418646005334689,6,6,1,6,0
212,681,0.26004793379202534,0.0,0.7204261531586094,0.5094893112292715,4,9,0.11589793517504361,4,4,1,9,5
213,968,0.2653070987772822,0.3636363636363636,0.575390820579066,0.47447777185444623,11,12,0.1344385672192836,8,8,1,6,2
214,3086,0.34690266343254855,0.4,0.6701864167273778,0.4724810301879859,12,19,0.07486532434812888,10,10,1,1,9
215,382,0.160321291548389,0.0,0.7638082882115216,0.5614767799212459,5,7,0.17207943430579667,5,5,1,3,2
216,60,0.33642928249160164,0.4,0.7039833211710635,0.5103527363316809,9,18,0.09616423554835224,7,7,1,3,4
217,2214,0.1317280866368625,0.0,0.7124979165932355,0.6187858379312419,5,10,0.10631258417754876,3,3,1,3,0
218,2671,0.17450423691267428,0.33333333333333337,0.6573976410692319,0.5741718703193694,10,10,0.2011317704122878,10,10,1,7,3
219,207,0.16746864673293754,0.5454545454545454,0.7654299605567575,0.4389252068411892,8,7,0.187646329706652,6,6,1,2,4
220,401,0.2828784892206404,0.0,0.5813619433696297,0.4791651760509674,4,9,0.11180481891195636,4,4,1,3,1
221,2254,0.1385393601600701,0.0,0.6803343497544714,0.5886519171893978,4,5,0.12388196351855764,4,4,1,1,3
222,3309,0.367682384997695,0.1818181818181818,0.7735571555831232,0.5435553163095876,12,13,0.11842613214550854,10,10,1,2,8
223,1815,0.2726521871011737,0.6666666666666666,0.7373120844379948,0.6040682158459095,9,10,0.11036739104334253,7,7,1,2,5
224,308,0.21774603548359775,0.0,0.7006017293742843,0.6019411326664056,3,6,0.2557129798903108,3,3,1,1,2
225,1023,0.5794463960014181,0.33333333333333337,0.7513374544414027,0.49828624853233694,5,6,0.09085899889797576,4,4,1,1,3
226,1894,0.28977021271656056,0.0,0.7620086056741322,0.6152920426487701,14,20,0.08433764038159643,13,13,1,22,9
